mouse,month,treatment,hotspots,ln2volume
#282,1,No UV,0,13.37631011
#291,1,No UV,0,13.37631011
#974,1,No UV,0,13.37631011
#258,1,No UV,0,13.37818618
#263,1,No UV,0,13.38099571
#003,1,No UV,0,13.38193101
#282,1,No UV,0,13.3828657
#258,1,No UV,0,13.38379978
#263,1,No UV,0,13.38659842
#258,1,No UV,0,13.38846116
#009,1,No UV,0,13.3903215
#258,1,No UV,0,13.3903215
#282,1,No UV,0,13.39310753
#970,1,No UV,0,13.39310753
#003,1,No UV,0,13.39496189
#258,1,No UV,0,13.39588818
#263,1,No UV,0,13.39588818
#003,1,No UV,0,13.3995874
#006,1,No UV,0,13.3995874
#009,1,No UV,0,13.40143346
#970,1,No UV,0,13.40419813
#009,1,No UV,0,13.40511851
#317,1,No UV,0,13.4060383
#281,1,No UV,0,13.40695751
#131,1,No UV,0,13.40787613
#131,1,No UV,0,13.40879416
#263,1,No UV,0,13.40971162
#003,1,No UV,0,13.41154477
#258,1,No UV,0,13.41154477
#006,1,No UV,0,13.41246048
#317,1,No UV,0,13.41337561
#974,1,No UV,0,13.41429015
#974,1,No UV,0,13.41429015
#974,1,No UV,0,13.41429015
#317,1,No UV,0,13.41520412
#289,1,No UV,0,13.41703031
#289,1,No UV,0,13.41703031
#258,1,No UV,0,13.41794255
#131,1,No UV,0,13.41976528
#282,1,No UV,0,13.41976528
#009,1,No UV,0,13.42158572
#258,1,No UV,0,13.42158572
#303,1,No UV,0,13.42249507
#970,1,No UV,0,13.42340386
#006,1,No UV,0,13.42431207
#258,1,No UV,0,13.42431207
#970,1,No UV,0,13.42612678
#009,1,No UV,0,13.42793921
#258,1,No UV,0,13.42793921
#263,1,No UV,0,13.42793921
#317,1,No UV,0,13.42793921
#317,1,No UV,0,13.43155726
#970,1,No UV,0,13.43155726
#131,1,No UV,0,13.43336288
#006,1,No UV,0,13.43516625
#131,1,No UV,0,13.43516625
#970,1,No UV,0,13.43606709
#970,1,No UV,0,13.43606709
#282,1,No UV,0,13.43696737
#009,1,No UV,0,13.43966484
#282,1,No UV,0,13.44146035
#291,1,No UV,0,13.44146035
#974,1,No UV,0,13.44146035
#006,1,No UV,0,13.44235727
#009,1,No UV,0,13.44235727
#258,1,No UV,0,13.44325363
#974,1,No UV,0,13.44325363
#131,1,No UV,0,13.44504469
#263,1,No UV,0,13.44593938
#282,1,No UV,0,13.44683352
#317,1,No UV,0,13.44683352
#970,1,No UV,0,13.44683352
#289,1,No UV,0,13.44772711
#303,1,No UV,0,13.44772711
#258,1,No UV,0,13.45040455
#258,1,No UV,0,13.45040455
#289,1,No UV,0,13.45040455
#974,1,No UV,0,13.45040455
#263,1,No UV,0,13.45218676
#282,1,No UV,0,13.45218676
#003,1,No UV,0,13.45307704
#974,1,No UV,0,13.45307704
#003,1,No UV,0,13.45396677
#317,1,No UV,0,13.45396677
#131,1,No UV,0,13.45574458
#289,1,No UV,0,13.45574458
#003,1,No UV,0,13.4575202
#009,1,No UV,0,13.4575202
#263,1,No UV,0,13.4575202
#263,1,No UV,0,13.4575202
#970,1,No UV,0,13.4584072
#970,1,No UV,0,13.4584072
#303,1,No UV,0,13.46017955
#022,1,No UV,0,13.46194973
#970,1,No UV,0,13.46371774
#317,1,No UV,0,13.46460093
#970,1,No UV,0,13.46460093
#974,1,No UV,0,13.46460093
#009,1,No UV,0,13.46548358
#022,1,No UV,0,13.46548358
#258,1,No UV,0,13.46724727
#003,1,No UV,0,13.4681283
#022,1,No UV,0,13.4681283
#022,1,No UV,0,13.4681283
#317,1,No UV,0,13.4681283
#970,1,No UV,0,13.46988876
#282,1,No UV,0,13.47340325
#131,1,No UV,0,13.47428053
#281,1,No UV,0,13.47428053
#970,1,No UV,0,13.4760335
#974,1,No UV,0,13.4760335
#258,1,No UV,0,13.47690919
#006,1,No UV,0,13.47778434
#009,1,No UV,0,13.47778434
#263,1,No UV,0,13.47778434
#258,1,No UV,0,13.47865897
#974,1,No UV,0,13.47953307
#263,1,No UV,0,13.48127967
#974,1,No UV,0,13.48127967
#282,1,No UV,0,13.48215218
#289,1,No UV,0,13.48302416
#263,1,No UV,0,13.48563695
#281,1,No UV,0,13.48563695
#263,1,No UV,0,13.48650683
#970,1,No UV,0,13.48650683
#258,1,No UV,0,13.48911333
#970,1,No UV,0,13.48911333
#263,1,No UV,0,13.48998111
#281,1,No UV,0,13.48998111
#258,1,No UV,0,13.49084838
#258,1,No UV,0,13.49258135
#022,1,No UV,0,13.49344705
#006,1,No UV,0,13.49431223
#263,1,No UV,0,13.49431223
#970,1,No UV,0,13.49431223
#258,1,No UV,0,13.49863039
#974,1,No UV,0,13.49863039
#281,1,No UV,0,13.50035404
#289,1,No UV,0,13.50035404
#003,1,No UV,0,13.5012151
#131,1,No UV,0,13.50207563
#009,1,No UV,0,13.50551267
#009,1,No UV,0,13.50722812
#974,1,No UV,0,13.50722812
#303,1,No UV,0,13.50808508
#291,1,No UV,0,13.50894154
#258,1,No UV,0,13.50979748
#317,1,No UV,0,13.50979748
#131,1,No UV,0,13.51065292
#022,1,No UV,0,13.51150785
#291,1,No UV,0,13.51150785
#006,1,No UV,0,13.51236227
#974,1,No UV,0,13.51236227
#263,1,No UV,0,13.51406961
#289,1,No UV,0,13.51577492
#022,1,No UV,0,13.51747822
#263,1,No UV,0,13.51747822
#003,1,No UV,0,13.51832912
#303,1,No UV,0,13.51917951
#131,1,No UV,0,13.52002941
#258,1,No UV,0,13.52002941
#263,1,No UV,0,13.52342398
#282,1,No UV,0,13.52427138
#282,1,No UV,0,13.52511828
#974,1,No UV,0,13.52511828
#003,1,No UV,0,13.52596469
#003,1,No UV,0,13.52596469
#006,1,No UV,0,13.52681059
#970,1,No UV,0,13.527656
#974,1,No UV,0,13.527656
#022,1,No UV,0,13.52850092
#003,1,No UV,0,13.52934534
#006,1,No UV,0,13.53018927
#258,1,No UV,0,13.53018927
#263,1,No UV,0,13.53018927
#303,1,No UV,0,13.53018927
#258,1,No UV,0,13.53103271
#003,1,No UV,0,13.53187565
#009,1,No UV,0,13.5327181
#291,1,No UV,0,13.53356006
#317,1,No UV,0,13.53356006
#263,1,No UV,0,13.53440152
#303,1,No UV,0,13.53440152
#303,1,No UV,0,13.5352425
#009,1,No UV,0,13.53608299
#022,1,No UV,0,13.53692298
#258,1,No UV,0,13.53692298
#263,1,No UV,0,13.53692298
#974,1,No UV,0,13.53776249
#009,1,No UV,0,13.53860151
#263,1,No UV,0,13.53944004
#258,1,No UV,0,13.54027809
#317,1,No UV,0,13.54111565
#258,1,No UV,0,13.54529616
#291,1,No UV,0,13.54529616
#974,1,No UV,0,13.54613082
#263,1,No UV,0,13.54696498
#263,1,No UV,0,13.54696498
#289,1,No UV,0,13.54696498
#258,1,No UV,0,13.54863188
#006,1,No UV,0,13.55112861
#289,1,No UV,0,13.55112861
#282,1,No UV,0,13.5527907
#003,1,No UV,0,13.55362103
#022,1,No UV,0,13.55362103
#131,1,No UV,0,13.55362103
#263,1,No UV,0,13.55445088
#009,1,No UV,0,13.55528025
#289,1,No UV,0,13.55610915
#131,1,No UV,0,13.55693757
#281,1,No UV,0,13.55776552
#970,1,No UV,0,13.55859299
#263,1,No UV,0,13.55941998
#022,1,No UV,0,13.56024651
#263,1,No UV,0,13.56107255
#003,1,No UV,0,13.56189813
#258,1,No UV,0,13.56189813
#263,1,No UV,0,13.56354787
#974,1,No UV,0,13.56354787
#258,1,No UV,0,13.56684169
#263,1,No UV,0,13.56684169
#974,1,No UV,0,13.56766398
#258,1,No UV,0,13.57012802
#970,1,No UV,0,13.57176837
#022,1,No UV,0,13.57258786
#974,1,No UV,0,13.57258786
#263,1,No UV,0,13.57340687
#282,1,No UV,0,13.57340687
#009,1,No UV,0,13.57422542
#003,1,No UV,0,13.57586113
#317,1,No UV,0,13.57586113
#974,1,No UV,0,13.57586113
#006,1,No UV,0,13.57667829
#303,1,No UV,0,13.57667829
#258,1,No UV,0,13.57749499
#289,1,No UV,0,13.57831122
#263,1,No UV,0,13.57912699
#003,1,No UV,0,13.57994231
#006,1,No UV,0,13.58157155
#003,1,No UV,0,13.58238548
#263,1,No UV,0,13.58319896
#263,1,No UV,0,13.58401197
#970,1,No UV,0,13.58401197
#003,1,No UV,0,13.58482453
#303,1,No UV,0,13.58563663
#258,1,No UV,0,13.58644827
#006,1,No UV,0,13.58725946
#282,1,No UV,0,13.58725946
#303,1,No UV,0,13.58725946
#970,1,No UV,0,13.58725946
#281,1,No UV,0,13.58888046
#258,1,No UV,0,13.59130856
#289,1,No UV,0,13.59130856
#970,1,No UV,0,13.59130856
#970,1,No UV,0,13.59211702
#970,1,No UV,0,13.59211702
#974,1,No UV,0,13.59211702
#281,1,No UV,0,13.59534633
#317,1,No UV,0,13.59615253
#974,1,No UV,0,13.59615253
#003,1,No UV,0,13.59695828
#006,1,No UV,0,13.59856843
#289,1,No UV,0,13.59937284
#131,1,No UV,0,13.60178335
#258,1,No UV,0,13.60178335
#974,1,No UV,0,13.60178335
#289,1,No UV,0,13.60338813
#317,1,No UV,0,13.60338813
#974,1,No UV,0,13.60418985
#974,1,No UV,0,13.60739228
#282,1,No UV,0,13.60899084
#263,1,No UV,0,13.61058762
#282,1,No UV,0,13.61058762
#974,1,No UV,0,13.61138535
#003,1,No UV,0,13.61218264
#003,1,No UV,0,13.61297949
#009,1,No UV,0,13.6137759
#131,1,No UV,0,13.61457187
#970,1,No UV,0,13.61457187
#003,1,No UV,0,13.6153674
#022,1,No UV,0,13.61616249
#263,1,No UV,0,13.61695715
#263,1,No UV,0,13.61775137
#970,1,No UV,0,13.61775137
#974,1,No UV,0,13.61775137
#282,1,No UV,0,13.61854515
#258,1,No UV,0,13.62092387
#970,1,No UV,0,13.62092387
#009,1,No UV,0,13.62171591
#291,1,No UV,0,13.62250751
#970,1,No UV,0,13.62250751
#263,1,No UV,0,13.62408941
#317,1,No UV,0,13.62408941
#131,1,No UV,0,13.62724802
#317,1,No UV,0,13.62803659
#317,1,No UV,0,13.62803659
#970,1,No UV,0,13.62803659
#022,1,No UV,0,13.62882474
#970,1,No UV,0,13.62961245
#258,1,No UV,0,13.63039973
#003,1,No UV,0,13.63197301
#009,1,No UV,0,13.63197301
#303,1,No UV,0,13.63197301
#258,1,No UV,0,13.63432971
#974,1,No UV,0,13.63432971
#263,1,No UV,0,13.63511443
#974,1,No UV,0,13.63511443
#131,1,No UV,0,13.63746601
#009,1,No UV,0,13.63824902
#289,1,No UV,0,13.63824902
#303,1,No UV,0,13.63824902
#974,1,No UV,0,13.63824902
#006,1,No UV,0,13.6390316
#289,1,No UV,0,13.6390316
#022,1,No UV,0,13.6405955
#006,1,No UV,0,13.64137681
#009,1,No UV,0,13.64137681
#317,1,No UV,0,13.64137681
#970,1,No UV,0,13.64137681
#009,1,No UV,0,13.6421577
#289,1,No UV,0,13.64449784
#291,1,No UV,0,13.64605583
#003,1,No UV,0,13.64683419
#263,1,No UV,0,13.64683419
#974,1,No UV,0,13.64916676
#263,1,No UV,0,13.652271
#131,1,No UV,0,13.65304602
#974,1,No UV,0,13.65382062
#009,1,No UV,0,13.65459481
#291,1,No UV,0,13.65459481
#974,1,No UV,0,13.65459481
#289,1,No UV,0,13.65614193
#003,1,No UV,0,13.65691487
#263,1,No UV,0,13.65691487
#006,1,No UV,0,13.6576874
#303,1,No UV,0,13.6576874
#003,1,No UV,0,13.65923122
#289,1,No UV,0,13.65923122
#974,1,No UV,0,13.65923122
#009,1,No UV,0,13.66077338
#974,1,No UV,0,13.6623139
#263,1,No UV,0,13.66308354
#006,1,No UV,0,13.66385277
#303,1,No UV,0,13.66385277
#317,1,No UV,0,13.66385277
#281,1,No UV,0,13.66615801
#970,1,No UV,0,13.66692561
#974,1,No UV,0,13.66845957
#131,1,No UV,0,13.67305171
#006,1,No UV,0,13.67381565
#258,1,No UV,0,13.67534231
#317,1,No UV,0,13.67534231
#317,1,No UV,0,13.67534231
#003,1,No UV,0,13.67686736
#263,1,No UV,0,13.67686736
#006,1,No UV,0,13.67839079
#263,1,No UV,0,13.67839079
#970,1,No UV,0,13.67915191
#974,1,No UV,0,13.67915191
#263,1,No UV,0,13.67991262
#289,1,No UV,0,13.67991262
#303,1,No UV,0,13.67991262
#263,1,No UV,0,13.68067294
#974,1,No UV,0,13.68143285
#970,1,No UV,0,13.68219236
#281,1,No UV,0,13.68295148
#258,1,No UV,0,13.68371019
#281,1,No UV,0,13.68371019
#303,1,No UV,0,13.68371019
#291,1,No UV,0,13.68522642
#006,1,No UV,0,13.68598394
#006,1,No UV,0,13.68749779
#263,1,No UV,0,13.69052072
#974,1,No UV,0,13.69052072
#131,1,No UV,0,13.69202982
#003,1,No UV,0,13.69278378
#009,1,No UV,0,13.69504328
#022,1,No UV,0,13.69504328
#289,1,No UV,0,13.69504328
#281,1,No UV,0,13.69579567
#022,1,No UV,0,13.69805047
#303,1,No UV,0,13.69805047
#258,1,No UV,0,13.69955171
#258,1,No UV,0,13.69955171
#009,1,No UV,0,13.70030175
#009,1,No UV,0,13.70030175
#022,1,No UV,0,13.70105139
#291,1,No UV,0,13.70105139
#970,1,No UV,0,13.70105139
#022,1,No UV,0,13.70180065
#317,1,No UV,0,13.70254952
#009,1,No UV,0,13.70479379
#263,1,No UV,0,13.70479379
#970,1,No UV,0,13.70628804
#003,1,No UV,0,13.7100169
#006,1,No UV,0,13.7100169
#974,1,No UV,0,13.7100169
#291,1,No UV,0,13.71076152
#974,1,No UV,0,13.71373615
#970,1,No UV,0,13.71447885
#263,1,No UV,0,13.71522117
#282,1,No UV,0,13.71522117
#258,1,No UV,0,13.71818662
#974,1,No UV,0,13.71818662
#009,1,No UV,0,13.71966707
#291,1,No UV,0,13.71966707
#022,1,No UV,0,13.721146
#258,1,No UV,0,13.721146
#303,1,No UV,0,13.7218849
#317,1,No UV,0,13.7218849
#291,1,No UV,0,13.72262341
#263,1,No UV,0,13.7248367
#974,1,No UV,0,13.7248367
#291,1,No UV,0,13.72778248
#006,1,No UV,0,13.72851799
#263,1,No UV,0,13.72851799
#006,1,No UV,0,13.72925312
#974,1,No UV,0,13.72998788
#258,1,No UV,0,13.73072226
#303,1,No UV,0,13.73072226
#009,1,No UV,0,13.73145627
#974,1,No UV,0,13.73145627
#263,1,No UV,0,13.7321899
#317,1,No UV,0,13.7321899
#974,1,No UV,0,13.7321899
#258,1,No UV,0,13.73512072
#289,1,No UV,0,13.73512072
#131,1,No UV,0,13.7358525
#263,1,No UV,0,13.7365839
#970,1,No UV,0,13.7365839
#263,1,No UV,0,13.73731494
#303,1,No UV,0,13.73731494
#970,1,No UV,0,13.7380456
#289,1,No UV,0,13.73950582
#974,1,No UV,0,13.74314991
#263,1,No UV,0,13.74387762
#258,1,No UV,0,13.74460497
#291,1,No UV,0,13.74678482
#006,1,No UV,0,13.7475107
#022,1,No UV,0,13.74968617
#974,1,No UV,0,13.74968617
#131,1,No UV,0,13.75041059
#003,1,No UV,0,13.75113466
#006,1,No UV,0,13.75330467
#974,1,No UV,0,13.75402728
#006,1,No UV,0,13.75691411
#974,1,No UV,0,13.75691411
#258,1,No UV,0,13.75835537
#263,1,No UV,0,13.75835537
#263,1,No UV,0,13.75907545
#289,1,No UV,0,13.76195222
#003,1,No UV,0,13.76267051
#289,1,No UV,0,13.76267051
#974,1,No UV,0,13.76410603
#974,1,No UV,0,13.76554012
#009,1,No UV,0,13.76768858
#263,1,No UV,0,13.76768858
#258,1,No UV,0,13.76840403
#009,1,No UV,0,13.77054824
#974,1,No UV,0,13.77054824
#009,1,No UV,0,13.77197594
#003,1,No UV,0,13.77340224
#974,1,No UV,0,13.77340224
#263,1,No UV,0,13.77411485
#006,1,No UV,0,13.77553903
#022,1,No UV,0,13.77553903
#022,1,No UV,0,13.7762506
#263,1,No UV,0,13.77696181
#006,1,No UV,0,13.78193051
#974,1,No UV,0,13.78263893
#289,1,No UV,0,13.783347
#263,1,No UV,0,13.78405472
#258,1,No UV,0,13.78688215
#003,1,No UV,0,13.78829379
#974,1,No UV,0,13.78829379
#970,1,No UV,0,13.78899909
#003,1,No UV,0,13.79040866
#317,1,No UV,0,13.79040866
#970,1,No UV,0,13.79040866
#022,1,No UV,0,13.79181686
#974,1,No UV,0,13.79181686
#974,1,No UV,0,13.79252044
#291,1,No UV,0,13.79322368
#317,1,No UV,0,13.79322368
#022,1,No UV,0,13.79462913
#282,1,No UV,0,13.79462913
#263,1,No UV,0,13.79533134
#291,1,No UV,0,13.79603321
#009,1,No UV,0,13.79673474
#009,1,No UV,0,13.79673474
#258,1,No UV,0,13.79673474
#131,1,No UV,0,13.79813678
#006,1,No UV,0,13.80093677
#009,1,No UV,0,13.80233473
#009,1,No UV,0,13.80233473
#131,1,No UV,0,13.80233473
#282,1,No UV,0,13.8030332
#303,1,No UV,0,13.8030332
#006,1,No UV,0,13.80442913
#003,1,No UV,0,13.80582371
#974,1,No UV,0,13.80721695
#291,1,No UV,0,13.80930428
#974,1,No UV,0,13.80930428
#974,1,No UV,0,13.81069416
#974,1,No UV,0,13.8120827
#970,1,No UV,0,13.81277647
#970,1,No UV,0,13.81416301
#003,1,No UV,0,13.81485579
#974,1,No UV,0,13.81485579
#974,1,No UV,0,13.81554822
#281,1,No UV,0,13.81969589
#258,1,No UV,0,13.8210758
#263,1,No UV,0,13.8210758
#317,1,No UV,0,13.82245439
#282,1,No UV,0,13.82314319
#282,1,No UV,0,13.82520762
#974,1,No UV,0,13.82726911
#303,1,No UV,0,13.82932765
#317,1,No UV,0,13.82932765
#289,1,No UV,0,13.83001318
#282,1,No UV,0,13.83069838
#303,1,No UV,0,13.83069838
#317,1,No UV,0,13.83069838
#258,1,No UV,0,13.83138326
#006,1,No UV,0,13.83275204
#009,1,No UV,0,13.83275204
#282,1,No UV,0,13.83480278
#282,1,No UV,0,13.83480278
#970,1,No UV,0,13.83548571
#022,1,No UV,0,13.83616832
#974,1,No UV,0,13.83616832
#303,1,No UV,0,13.83685061
#970,1,No UV,0,13.83685061
#003,1,No UV,0,13.83821422
#263,1,No UV,0,13.83821422
#009,1,No UV,0,13.83889554
#317,1,No UV,0,13.83889554
#258,1,No UV,0,13.84025721
#974,1,No UV,0,13.84093757
#974,1,No UV,0,13.8416176
#022,1,No UV,0,13.84229732
#289,1,No UV,0,13.84365579
#303,1,No UV,0,13.84365579
#009,1,No UV,0,13.84433454
#009,1,No UV,0,13.84704638
#317,1,No UV,0,13.84704638
#317,1,No UV,0,13.84704638
#009,1,No UV,0,13.84772354
#281,1,No UV,0,13.84840038
#289,1,No UV,0,13.84975312
#258,1,No UV,0,13.85042902
#009,1,No UV,0,13.85110459
#006,1,No UV,0,13.85380374
#974,1,No UV,0,13.85380374
#970,1,No UV,0,13.8558248
#317,1,No UV,0,13.85717059
#263,1,No UV,0,13.85784302
#282,1,No UV,0,13.85784302
#258,1,No UV,0,13.85851514
#009,1,No UV,0,13.85918694
#317,1,No UV,0,13.85985843
#974,1,No UV,0,13.85985843
#003,1,No UV,0,13.86052961
#317,1,No UV,0,13.86120047
#258,1,No UV,0,13.86187102
#970,1,No UV,0,13.86187102
#258,1,No UV,0,13.86254127
#022,1,No UV,0,13.86388082
#974,1,No UV,0,13.86388082
#022,1,No UV,0,13.86521912
#258,1,No UV,0,13.86588781
#974,1,No UV,0,13.86655619
#303,1,No UV,0,13.86855947
#009,1,No UV,0,13.86922661
#022,1,No UV,0,13.86989345
#303,1,No UV,0,13.87055997
#258,1,No UV,0,13.87122619
#003,1,No UV,0,13.8725577
#974,1,No UV,0,13.87388799
#022,1,No UV,0,13.87521705
#317,1,No UV,0,13.87588112
#003,1,No UV,0,13.87654489
#006,1,No UV,0,13.87654489
#006,1,No UV,0,13.87720835
#003,1,No UV,0,13.8778715
#006,1,No UV,0,13.87853435
#258,1,No UV,0,13.87853435
#006,1,No UV,0,13.8791969
#282,1,No UV,0,13.88052108
#974,1,No UV,0,13.88052108
#003,1,No UV,0,13.88118272
#974,1,No UV,0,13.88118272
#263,1,No UV,0,13.88184405
#263,1,No UV,0,13.8831658
#263,1,No UV,0,13.88382623
#303,1,No UV,0,13.88448635
#970,1,No UV,0,13.8864649
#003,1,No UV,0,13.88712382
#006,1,No UV,0,13.88712382
#282,1,No UV,0,13.88712382
#006,1,No UV,0,13.88778243
#263,1,No UV,0,13.88778243
#258,1,No UV,0,13.88909876
#263,1,No UV,0,13.88909876
#317,1,No UV,0,13.88909876
#131,1,No UV,0,13.89238433
#317,1,No UV,0,13.89238433
#258,1,No UV,0,13.89304055
#974,1,No UV,0,13.89369647
#974,1,No UV,0,13.89369647
#289,1,No UV,0,13.89435209
#131,1,No UV,0,13.89500742
#289,1,No UV,0,13.89500742
#974,1,No UV,0,13.89500742
#131,1,No UV,0,13.89566244
#974,1,No UV,0,13.89566244
#006,1,No UV,0,13.8969716
#009,1,No UV,0,13.89827958
#003,1,No UV,0,13.89893312
#263,1,No UV,0,13.89893312
#022,1,No UV,0,13.90023932
#303,1,No UV,0,13.90023932
#970,1,No UV,0,13.9021964
#009,1,No UV,0,13.90284817
#263,1,No UV,0,13.90349964
#263,1,No UV,0,13.90480172
#289,1,No UV,0,13.90545231
#258,1,No UV,0,13.90675262
#282,1,No UV,0,13.90740234
#289,1,No UV,0,13.90740234
#291,1,No UV,0,13.90805176
#303,1,No UV,0,13.90870089
#003,1,No UV,0,13.90934973
#282,1,No UV,0,13.90934973
#003,1,No UV,0,13.9112945
#258,1,No UV,0,13.91323666
#003,1,No UV,0,13.91388346
#282,1,No UV,0,13.91388346
#003,1,No UV,0,13.91582213
#263,1,No UV,0,13.91711313
#003,1,No UV,0,13.9177582
#006,1,No UV,0,13.91840298
#258,1,No UV,0,13.91840298
#974,1,No UV,0,13.91904747
#263,1,No UV,0,13.91969168
#974,1,No UV,0,13.91969168
#263,1,No UV,0,13.92033559
#303,1,No UV,0,13.92033559
#303,1,No UV,0,13.92162257
#970,1,No UV,0,13.92290839
#006,1,No UV,0,13.92419307
#282,1,No UV,0,13.92419307
#022,1,No UV,0,13.92547661
#970,1,No UV,0,13.92611795
#131,1,No UV,0,13.926759
#291,1,No UV,0,13.926759
#258,1,No UV,0,13.92739977
#009,1,No UV,0,13.93187722
#291,1,No UV,0,13.93187722
#974,1,No UV,0,13.93187722
#970,1,No UV,0,13.93251572
#263,1,No UV,0,13.93379188
#131,1,No UV,0,13.9350669
#263,1,No UV,0,13.935704
#974,1,No UV,0,13.93634081
#282,1,No UV,0,13.93824956
#281,1,No UV,0,13.93952065
#263,1,No UV,0,13.9414252
#282,1,No UV,0,13.9414252
#282,1,No UV,0,13.94205949
#289,1,No UV,0,13.94205949
#317,1,No UV,0,13.94205949
#263,1,No UV,0,13.9426935
#009,1,No UV,0,13.94396069
#303,1,No UV,0,13.94396069
#281,1,No UV,0,13.94459387
#317,1,No UV,0,13.94522677
#974,1,No UV,0,13.94522677
#009,1,No UV,0,13.94585939
#970,1,No UV,0,13.94649174
#258,1,No UV,0,13.94712381
#303,1,No UV,0,13.94964931
#303,1,No UV,0,13.95091041
#289,1,No UV,0,13.95154054
#974,1,No UV,0,13.95154054
#258,1,No UV,0,13.9521704
#974,1,No UV,0,13.9521704
#131,1,No UV,0,13.9534293
#022,1,No UV,0,13.9546871
#317,1,No UV,0,13.95531559
#970,1,No UV,0,13.95657174
#317,1,No UV,0,13.95719941
#281,1,No UV,0,13.95782681
#970,1,No UV,0,13.95782681
#009,1,No UV,0,13.95908078
#317,1,No UV,0,13.95970736
#974,1,No UV,0,13.96158546
#009,1,No UV,0,13.96346112
#022,1,No UV,0,13.96595821
#970,1,No UV,0,13.96720514
#258,1,No UV,0,13.9678282
#970,1,No UV,0,13.9678282
#003,1,No UV,0,13.96969577
#006,1,No UV,0,13.97093947
#282,1,No UV,0,13.97093947
#289,1,No UV,0,13.97342366
#974,1,No UV,0,13.97342366
#022,1,No UV,0,13.97466416
#131,1,No UV,0,13.97466416
#258,1,No UV,0,13.975284
#289,1,No UV,0,13.975284
#006,1,No UV,0,13.9765229
#263,1,No UV,0,13.9765229
#303,1,No UV,0,13.9765229
#258,1,No UV,0,13.97714195
#258,1,No UV,0,13.97714195
#970,1,No UV,0,13.97714195
#281,1,No UV,0,13.97899751
#289,1,No UV,0,13.97899751
#009,1,No UV,0,13.9796155
#258,1,No UV,0,13.9796155
#303,1,No UV,0,13.98085068
#006,1,No UV,0,13.98208481
#282,1,No UV,0,13.98208481
#003,1,No UV,0,13.98331788
#303,1,No UV,0,13.98331788
#974,1,No UV,0,13.98331788
#022,1,No UV,0,13.98393402
#022,1,No UV,0,13.9845499
#131,1,No UV,0,13.9845499
#317,1,No UV,0,13.9845499
#009,1,No UV,0,13.98578087
#009,1,No UV,0,13.98946749
#263,1,No UV,0,13.99130727
#974,1,No UV,0,13.99130727
#258,1,No UV,0,13.99253249
#009,1,No UV,0,13.9931447
#003,1,No UV,0,13.99375666
#970,1,No UV,0,13.99436836
#131,1,No UV,0,13.99497981
#303,1,No UV,0,13.99497981
#131,1,No UV,0,13.99681258
#974,1,No UV,0,13.99681258
#003,1,No UV,0,13.99742298
#974,1,No UV,0,13.99742298
#009,1,No UV,0,13.99803313
#263,1,No UV,0,13.99864302
#317,1,No UV,0,13.99864302
#006,1,No UV,0,13.99986203
#303,1,No UV,0,14.00047114
#970,1,No UV,0,14.00047114
#131,1,No UV,0,14.00108001
#263,1,No UV,0,14.00108001
#282,1,No UV,0,14.00290505
#006,1,No UV,0,14.00412046
#003,1,No UV,0,14.00594166
#263,1,No UV,0,14.00594166
#291,1,No UV,0,14.00594166
#317,1,No UV,0,14.00654822
#317,1,No UV,0,14.00715452
#006,1,No UV,0,14.00836636
#003,1,No UV,0,14.01078699
#974,1,No UV,0,14.01199578
#289,1,No UV,0,14.01501334
#003,1,No UV,0,14.01742286
#974,1,No UV,0,14.0186261
#006,1,No UV,0,14.01982835
#974,1,No UV,0,14.01982835
#258,1,No UV,0,14.02102959
#317,1,No UV,0,14.02102959
#131,1,No UV,0,14.02162984
#006,1,No UV,0,14.02342909
#006,1,No UV,0,14.02342909
#970,1,No UV,0,14.02462734
#009,1,No UV,0,14.0258246
#970,1,No UV,0,14.02702086
#263,1,No UV,0,14.02821614
#970,1,No UV,0,14.02941042
#009,1,No UV,0,14.03060372
#303,1,No UV,0,14.03060372
#258,1,No UV,0,14.03298735
#263,1,No UV,0,14.03298735
#263,1,No UV,0,14.03298735
#006,1,No UV,0,14.03417769
#009,1,No UV,0,14.03417769
#970,1,No UV,0,14.03417769
#263,1,No UV,0,14.0347725
#289,1,No UV,0,14.0347725
#009,1,No UV,0,14.03536705
#263,1,No UV,0,14.03536705
#303,1,No UV,0,14.03714926
#317,1,No UV,0,14.03714926
#317,1,No UV,0,14.03714926
